Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Vehicle Size,Vehicle Style,Popularity,MSRP,Price(Ksh),Engine CC(ltrs)
Ford,Probe,1996,regular unleaded,,,,,,,,,
Ford,Probe,1997,regular unleaded,,,,,,,,,
Ford,Probe,1997,regular unleaded,,,,,,,,,
Ford,Ranger,2009,regular unleaded,,,,,,,,,
Ford,Ranger,2009,regular unleaded,,,,,,,,,
Ford,Ranger,2010,regular unleaded,,,,,,,,,
Ford,Ranger,2010,regular unleaded,,,,,,,,,
Ford,Ranger,2011,regular unleaded,,,,,,,,,
Ford,Ranger,2011,regular unleaded,,,,,,,,,
Ford,Shelby GT350,2015,premium unleaded (recommended),,,,,,,,,
Ford,Shelby GT350,2016,premium unleaded (recommended),,,,,,,,,
Ford,Shelby GT350,2017,premium unleaded (recommended),,,,,,,,,
Ford,Shelby GT500,2012,premium unleaded (required),,,,,,,,,
Ford,Shelby GT500,2013,premium unleaded (required),,,,,,,,,
Ford,Shelby GT500,2014,premium unleaded (required),,,,,,,,,
Ford,Taurus X,2008,regular unleaded,,,,,,,,,
Ford,Taurus X,2009,regular unleaded,,,,,,,,,
Ford,Taurus,2015,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Taurus,2015,premium unleaded (recommended),,,,,,,,,
Ford,Taurus,2016,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Taurus,2016,premium unleaded (recommended),,,,,,,,,
Ford,Taurus,2017,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Taurus,2017,premium unleaded (recommended),,,,,,,,,
Ford,Tempo,1992,regular unleaded,,,,,,,,,
Ford,Tempo,1992,regular unleaded,,,,,,,,,
Ford,Tempo,1993,regular unleaded,,,,,,,,,
Ford,Tempo,1994,regular unleaded,,,,,,,,,
Ford,Thunderbird,2003,premium unleaded (required),,,,,,,,,
Ford,Thunderbird,2004,premium unleaded (required),,,,,,,,,
Ford,Thunderbird,2005,premium unleaded (required),,,,,,,,,
Ford,Transit Connect,2015,regular unleaded,,,,,,,,,
Ford,Transit Connect,2016,regular unleaded,,,,,,,,,
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Transit Wagon,2015,premium unleaded (recommended),,,,,,,,,
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Transit Wagon,2016,premium unleaded (recommended),,,,,,,,,
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Windstar Cargo,2001,regular unleaded,,,,,,,,,
Ford,Windstar Cargo,2002,regular unleaded,,,,,,,,,
Ford,Windstar Cargo,2003,regular unleaded,,,,,,,,,
Ford,Windstar,2001,regular unleaded,,,,,,,,,
Ford,Windstar,2002,regular unleaded,,,,,,,,,
Ford,Windstar,2003,regular unleaded,,,,,,,,,
Honda,Accord Crosstour,2010,regular unleaded,,,,,,,,,
Honda,Accord Crosstour,2011,regular unleaded,,,,,,,,,
Honda,Accord Hybrid,2014,regular unleaded,,,,,,,,,
Honda,Accord Hybrid,2015,regular unleaded,,,,,,,,,
Honda,Accord Hybrid,2017,regular unleaded,,,,,,,,,
Honda,Accord Plug-In Hybrid,2014,regular unleaded,,,,,,,,,
Honda,Accord,2015,regular unleaded,,,,,,,,,
Honda,Accord,2015,regular unleaded,,,,,,,,,
Honda,Accord,2015,regular unleaded,,,,,,,,,
Honda,Accord,2016,regular unleaded,,,,,,,,,
Honda,Accord,2016,regular unleaded,,,,,,,,,
Honda,Accord,2016,regular unleaded,,,,,,,,,
Honda,Accord,2017,regular unleaded,,,,,,,,,
Honda,Accord,2017,regular unleaded,,,,,,,,,
Honda,Accord,2017,regular unleaded,,,,,,,,,
Honda,Civic CRX,1990,regular unleaded,,,,,,,,,
Honda,Civic CRX,1990,regular unleaded,,,,,,,,,
Honda,Civic CRX,1990,regular unleaded,,,,,,,,,
Honda,Civic CRX,1991,regular unleaded,,,,,,,,,
Honda,Civic CRX,1991,regular unleaded,,,,,,,,,
Honda,Civic CRX,1991,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1995,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1995,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1995,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1996,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1996,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1996,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1997,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1997,regular unleaded,,,,,,,,,
Honda,Civic del Sol,1997,regular unleaded,,,,,,,,,
Honda,Civic,2015,regular unleaded,,,,,,,,,
Honda,Civic,2015,premium unleaded (required),,,,,,,,,
Honda,Civic,2015,regular unleaded,,,,,,,,,
Honda,Civic,2016,regular unleaded,,,,,,,,,
Honda,Civic,2016,regular unleaded,,,,,,,,,
Honda,Civic,2017,regular unleaded,,,,,,,,,
Honda,Civic,2017,premium unleaded (recommended),,,,,,,,,
Honda,Civic,2017,regular unleaded,,,,,,,,,
Honda,CR-V,2014,regular unleaded,,,,,,,,,
Honda,CR-V,2015,regular unleaded,,,,,,,,,
Honda,CR-V,2016,regular unleaded,,,,,,,,,
Honda,CR-Z,2014,regular unleaded,,,,,,,,,
Honda,CR-Z,2015,regular unleaded,,,,,,,,,
Honda,CR-Z,2016,regular unleaded,,,,,,,,,
Honda,Crosstour,2013,regular unleaded,,,,,,,,,
Honda,Crosstour,2013,regular unleaded,,,,,,,,,
Honda,Crosstour,2014,regular unleaded,,,,,,,,,
Honda,Crosstour,2014,regular unleaded,,,,,,,,,
Honda,Crosstour,2015,regular unleaded,,,,,,,,,
Honda,Crosstour,2015,regular unleaded,,,,,,,,,
Honda,Element,2009,regular unleaded,,,,,,,,,
Honda,Element,2010,regular unleaded,,,,,,,,,
Honda,Element,2011,regular unleaded,,,,,,,,,
Honda,Fit EV,2013,electric,,,,,,,,,
Honda,Fit EV,2014,electric,,,,,,,,,
Honda,Fit,2015,regular unleaded,,,,,,,,,
Honda,Fit,2016,regular unleaded,,,,,,,,,
Honda,Fit,2017,regular unleaded,,,,,,,,,
Honda,HR-V,2016,regular unleaded,,,,,,,,,
Honda,HR-V,2017,regular unleaded,,,,,,,,,
Honda,Insight,2012,regular unleaded,,,,,,,,,
Honda,Insight,2013,regular unleaded,,,,,,,,,
Honda,Insight,2014,regular unleaded,,,,,,,,,
Honda,Odyssey,2015,regular unleaded,,,,,,,,,
Honda,Odyssey,2016,regular unleaded,,,,,,,,,
Honda,Passport,2000,regular unleaded,,,,,,,,,
Honda,Passport,2001,regular unleaded,,,,,,,,,
Honda,Passport,2002,regular unleaded,,,,,,,,,
Honda,Pilot,2015,regular unleaded,,,,,,,,,
Honda,Pilot,2016,regular unleaded,,,,,,,,,
Honda,Pilot,2017,regular unleaded,,,,,,,,,
Honda,Prelude,1999,regular unleaded,,,,,,,,,
Honda,Prelude,2000,regular unleaded,,,,,,,,,
Honda,Prelude,2001,premium unleaded (required),,,,,,,,,
Honda,Prelude,2001,premium unleaded (required),,,,,,,,,
Honda,Ridgeline,2013,regular unleaded,,,,,,,,,
Honda,Ridgeline,2014,regular unleaded,,,,,,,,,
Honda,Ridgeline,2017,regular unleaded,,,,,,,,,
Honda,S2000,2007,premium unleaded (required),,,,,,,,,
Honda,S2000,2008,premium unleaded (required),,,,,,,,,
Honda,S2000,2009,premium unleaded (required),,,,,,,,,
HUMMER,H3,2008,regular unleaded,,,,,,,,,
HUMMER,H3,2008,regular unleaded,,,,,,,,,
HUMMER,H3,2009,regular unleaded,,,,,,,,,
HUMMER,H3,2009,regular unleaded,,,,,,,,,
HUMMER,H3,2010,flex-fuel (unleaded/E85),,,,,,,,,
HUMMER,H3,2010,regular unleaded,,,,,,,,,
HUMMER,H3T,2009,regular unleaded,,,,,,,,,
HUMMER,H3T,2009,regular unleaded,,,,,,,,,
HUMMER,H3T,2010,flex-fuel (unleaded/E85),,,,,,,,,
HUMMER,H3T,2010,regular unleaded,,,,,,,,,
Hyundai,Accent,2014,regular unleaded,,,,,,,,,
Hyundai,Accent,2015,regular unleaded,,,,,,,,,
Hyundai,Accent,2016,regular unleaded,,,,,,,,,
Hyundai,Azera,2015,regular unleaded,,,,,,,,,
Hyundai,Azera,2016,regular unleaded,,,,,,,,,
Hyundai,Azera,2017,regular unleaded,,,,,,,,,
Hyundai,Elantra Coupe,2013,regular unleaded,,,,,,,,,
Hyundai,Elantra Coupe,2013,regular unleaded,,,,,,,,,
Hyundai,Elantra Coupe,2014,regular unleaded,,,,,,,,,
Hyundai,Elantra Coupe,2014,regular unleaded,,,,,,,,,
Hyundai,Elantra GT,2015,regular unleaded,,,,,,,,,
Hyundai,Elantra GT,2016,regular unleaded,,,,,,,,,
Hyundai,Elantra GT,2017,regular unleaded,,,,,,,,,
Hyundai,Elantra Touring,2010,regular unleaded,,,,,,,,,
Hyundai,Elantra Touring,2011,regular unleaded,,,,,,,,,
Hyundai,Elantra Touring,2012,regular unleaded,,,,,,,,,
Hyundai,Elantra,2015,regular unleaded,,,,,,,,,
Hyundai,Elantra,2015,regular unleaded,,,,,,,,,
Hyundai,Elantra,2015,regular unleaded,,,,,,,,,
Hyundai,Elantra,2016,regular unleaded,,,,,,,,,
Hyundai,Elantra,2016,regular unleaded,,,,,,,,,
Hyundai,Elantra,2016,regular unleaded,,,,,,,,,
Hyundai,Elantra,2017,regular unleaded,,,,,,,,,
Hyundai,Elantra,2017,regular unleaded,,,,,,,,,
Hyundai,Elantra,2017,regular unleaded,,,,,,,,,
Hyundai,Entourage,2007,regular unleaded,,,,,,,,,
Hyundai,Entourage,2008,regular unleaded,,,,,,,,,
Hyundai,Equus,2014,premium unleaded (recommended),,,,,,,,,
Hyundai,Equus,2015,premium unleaded (recommended),,,,,,,,,
Hyundai,Equus,2016,premium unleaded (recommended),,,,,,,,,
Hyundai,Excel,1992,regular unleaded,,,,,,,,,
Hyundai,Excel,1993,regular unleaded,,,,,,,,,
Hyundai,Excel,1994,regular unleaded,,,,,,,,,
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),,,,,,,,,
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),,,,,,,,,
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),,,,,,,,,
Hyundai,Genesis Coupe,2016,premium unleaded (recommended),,,,,,,,,
Hyundai,Genesis,2014,regular unleaded,,,,,,,,,
Hyundai,Genesis,2014,premium unleaded (recommended),,,,,,,,,
Hyundai,Genesis,2015,premium unleaded (recommended),,,,,,,,,
Hyundai,Genesis,2015,regular unleaded,,,,,,,,,
Hyundai,Genesis,2016,regular unleaded,,,,,,,,,
Hyundai,Genesis,2016,premium unleaded (recommended),,,,,,,,,
Hyundai,Santa Fe Sport,2015,regular unleaded,,,,,,,,,
Hyundai,Santa Fe Sport,2015,regular unleaded,,,,,,,,,
Hyundai,Santa Fe Sport,2016,regular unleaded,,,,,,,,,
Hyundai,Santa Fe Sport,2016,regular unleaded,,,,,,,,,
Hyundai,Santa Fe Sport,2017,regular unleaded,,,,,,,,,
Hyundai,Santa Fe Sport,2017,regular unleaded,,,,,,,,,
Hyundai,Santa Fe,2015,regular unleaded,,,,,,,,,
Hyundai,Santa Fe,2016,regular unleaded,,,,,,,,,
Hyundai,Santa Fe,2017,regular unleaded,,,,,,,,,
Hyundai,Scoupe,1993,regular unleaded,,,,,,,,,
Hyundai,Scoupe,1993,regular unleaded,,,,,,,,,
Hyundai,Scoupe,1994,regular unleaded,,,,,,,,,
Hyundai,Scoupe,1994,regular unleaded,,,,,,,,,
Hyundai,Scoupe,1995,regular unleaded,,,,,,,,,
Hyundai,Scoupe,1995,regular unleaded,,,,,,,,,
Hyundai,Sonata Hybrid,2015,regular unleaded,,,,,,,,,
Hyundai,Sonata Hybrid,2016,regular unleaded,,,,,,,,,
Hyundai,Sonata Hybrid,2017,regular unleaded,,,,,,,,,
Hyundai,Sonata,2015,regular unleaded,,,,,,,,,
Hyundai,Sonata,2015,regular unleaded,,,,,,,,,
Hyundai,Sonata,2015,regular unleaded,,,,,,,,,
Hyundai,Sonata,2016,regular unleaded,,,,,,,,,
Hyundai,Sonata,2016,regular unleaded,,,,,,,,,
Hyundai,Sonata,2016,regular unleaded,,,,,,,,,
Hyundai,Sonata,2017,regular unleaded,,,,,,,,,
Hyundai,Sonata,2017,regular unleaded,,,,,,,,,
Hyundai,Sonata,2017,regular unleaded,,,,,,,,,
Hyundai,Tiburon,2006,regular unleaded,,,,,,,,,
Hyundai,Tiburon,2006,regular unleaded,,,,,,,,,
Hyundai,Tiburon,2007,regular unleaded,,,,,,,,,
Hyundai,Tiburon,2007,regular unleaded,,,,,,,,,
Hyundai,Tiburon,2008,regular unleaded,,,,,,,,,
Hyundai,Tiburon,2008,regular unleaded,,,,,,,,,
Hyundai,Tucson,2015,regular unleaded,,,,,,,,,
Hyundai,Tucson,2015,regular unleaded,,,,,,,,,
Hyundai,Tucson,2015,regular unleaded,,,,,,,,,
Hyundai,Tucson,2016,regular unleaded,,,,,,,,,
Hyundai,Tucson,2016,regular unleaded,,,,,,,,,
Hyundai,Tucson,2017,regular unleaded,,,,,,,,,
Hyundai,Tucson,2017,regular unleaded,,,,,,,,,
Hyundai,Veloster,2014,regular unleaded,,,,,,,,,
Hyundai,Veloster,2014,regular unleaded,,,,,,,,,
Hyundai,Veloster,2014,regular unleaded,,,,,,,,,
Hyundai,Veloster,2015,regular unleaded,,,,,,,,,
Hyundai,Veloster,2015,regular unleaded,,,,,,,,,
Hyundai,Veloster,2015,regular unleaded,,,,,,,,,
Hyundai,Veloster,2016,regular unleaded,,,,,,,,,
Hyundai,Veloster,2016,regular unleaded,,,,,,,,,
Hyundai,Veracruz,2010,regular unleaded,,,,,,,,,
Hyundai,Veracruz,2011,regular unleaded,,,,,,,,,
Hyundai,Veracruz,2012,regular unleaded,,,,,,,,,
Hyundai,XG300,2001,regular unleaded,,,,,,,,,
Hyundai,XG350,2003,regular unleaded,,,,,,,,,
Hyundai,XG350,2004,regular unleaded,,,,,,,,,
Hyundai,XG350,2005,regular unleaded,,,,,,,,,
Infiniti,M56,2011,premium unleaded (required),,,,,,,,,
Kia,Amanti,2007,regular unleaded,,,,,,,,,
Kia,Amanti,2008,regular unleaded,,,,,,,,,
Kia,Amanti,2009,regular unleaded,,,,,,,,,
Kia,Cadenza,2015,regular unleaded,,,,,,,,,
Kia,Cadenza,2016,regular unleaded,,,,,,,,,
Kia,Cadenza,2017,regular unleaded,,,,,,,,,
Kia,Forte,2015,regular unleaded,,,,,,,,,
Kia,Forte,2015,regular unleaded,,,,,,,,,
Kia,Forte,2015,regular unleaded,,,,,,,,,
Kia,Forte,2016,regular unleaded,,,,,,,,,
Kia,Forte,2016,regular unleaded,,,,,,,,,
Kia,Forte,2016,regular unleaded,,,,,,,,,
Kia,Forte,2017,regular unleaded,,,,,,,,,
Kia,Forte,2017,regular unleaded,,,,,,,,,
Kia,Forte,2017,regular unleaded,,,,,,,,,
Kia,K900,2015,premium unleaded (recommended),,,,,,,,,
Kia,K900,2016,regular unleaded,,,,,,,,,
Kia,K900,2016,premium unleaded (recommended),,,,,,,,,
Kia,Optima Hybrid,2015,regular unleaded,,,,,,,,,
Kia,Optima Hybrid,2016,regular unleaded,,,,,,,,,
Kia,Optima Hybrid,2017,regular unleaded,,,,,,,,,
Kia,Optima,2014,regular unleaded,,,,,,,,,
Kia,Optima,2014,regular unleaded,,,,,,,,,
Kia,Optima,2014,regular unleaded,,,,,,,,,
Kia,Optima,2015,regular unleaded,,,,,,,,,
Kia,Optima,2015,regular unleaded,,,,,,,,,
Kia,Optima,2016,regular unleaded,,,,,,,,,
Kia,Optima,2016,regular unleaded,,,,,,,,,
Kia,Optima,2016,regular unleaded,,,,,,,,,
Kia,Rio,2015,regular unleaded,,,,,,,,,
Kia,Rio,2016,regular unleaded,,,,,,,,,
Kia,Rio,2017,regular unleaded,,,,,,,,,
Kia,Rondo,2007,regular unleaded,,,,,,,,,
Kia,Rondo,2007,regular unleaded,,,,,,,,,
Kia,Rondo,2008,regular unleaded,,,,,,,,,
Kia,Rondo,2008,regular unleaded,,,,,,,,,
Kia,Rondo,2009,regular unleaded,,,,,,,,,
Kia,Rondo,2009,regular unleaded,,,,,,,,,
Kia,Sedona,2015,regular unleaded,,,,,,,,,
Kia,Sedona,2016,regular unleaded,,,,,,,,,
Kia,Sedona,2017,regular unleaded,,,,,,,,,
Kia,Sephia,1999,regular unleaded,,,,,,,,,
Kia,Sephia,2000,regular unleaded,,,,,,,,,
Kia,Sephia,2001,regular unleaded,,,,,,,,,
Kia,Sorento,2015,regular unleaded,,,,,,,,,
Kia,Sorento,2015,regular unleaded,,,,,,,,,
Kia,Sorento,2016,regular unleaded,,,,,,,,,
Kia,Sorento,2016,regular unleaded,,,,,,,,,
Kia,Sorento,2016,regular unleaded,,,,,,,,,
Kia,Sorento,2017,regular unleaded,,,,,,,,,
Kia,Sorento,2017,regular unleaded,,,,,,,,,
Kia,Sorento,2017,regular unleaded,,,,,,,,,
Kia,Soul EV,2015,electric,,,,,,,,,
Kia,Soul EV,2016,electric,,,,,,,,,
Kia,Soul,2014,regular unleaded,,,,,,,,,
Kia,Soul,2014,regular unleaded,,,,,,,,,
Kia,Soul,2015,regular unleaded,,,,,,,,,
Kia,Soul,2015,regular unleaded,,,,,,,,,
Kia,Soul,2016,regular unleaded,,,,,,,,,
Kia,Soul,2016,regular unleaded,,,,,,,,,
Kia,Spectra,2007,regular unleaded,,,,,,,,,
Kia,Spectra,2008,regular unleaded,,,,,,,,,
Kia,Spectra,2009,regular unleaded,,,,,,,,,
Kia,Sportage,2015,regular unleaded,,,,,,,,,
Kia,Sportage,2015,regular unleaded,,,,,,,,,
Kia,Sportage,2016,regular unleaded,,,,,,,,,
Kia,Sportage,2016,regular unleaded,,,,,,,,,
Kia,Sportage,2017,regular unleaded,,,,,,,,,
Kia,Sportage,2017,regular unleaded,,,,,,,,,
Kia,Sportage,2017,regular unleaded,,,,,,,,,
Lamborghini,Diablo,2001,premium unleaded (required),,,,,,,,,
Lamborghini,Huracan,2015,premium unleaded (required),,,,,,,,,
Lamborghini,Huracan,2016,premium unleaded (required),,,,,,,,,
Lamborghini,Huracan,2016,premium unleaded (required),,,,,,,,,
Land Rover,Defender,1994,regular unleaded,,,,,,,,,
Land Rover,Defender,1995,regular unleaded,,,,,,,,,
Land Rover,Defender,1997,regular unleaded,,,,,,,,,
Land Rover,Discovery Series II,2000,regular unleaded,,,,,,,,,
Land Rover,Discovery Series II,2001,premium unleaded (required),,,,,,,,,
Land Rover,Discovery Series II,2002,premium unleaded (required),,,,,,,,,
Land Rover,Discovery Sport,2015,premium unleaded (recommended),,,,,,,,,
Land Rover,Discovery Sport,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Discovery Sport,2017,premium unleaded (recommended),,,,,,,,,
Land Rover,Discovery,2003,premium unleaded (required),,,,,,,,,
Land Rover,Discovery,2004,premium unleaded (required),,,,,,,,,
Land Rover,Freelander,2003,regular unleaded,,,,,,,,,
Land Rover,Freelander,2004,regular unleaded,,,,,,,,,
Land Rover,Freelander,2005,regular unleaded,,,,,,,,,
Land Rover,LR2,2013,premium unleaded (recommended),,,,,,,,,
Land Rover,LR2,2014,premium unleaded (recommended),,,,,,,,,
Land Rover,LR2,2015,premium unleaded (recommended),,,,,,,,,
Land Rover,LR3,2008,premium unleaded (required),,,,,,,,,
Land Rover,LR3,2009,premium unleaded (required),,,,,,,,,
Land Rover,LR4,2014,premium unleaded (required),,,,,,,,,
Land Rover,LR4,2015,premium unleaded (required),,,,,,,,,
Land Rover,LR4,2016,premium unleaded (required),,,,,,,,,
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover Sport,2014,premium unleaded (required),,,,,,,,,
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover Sport,2016,diesel,,,,,,,,,
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),,,,,,,,,
Land Rover,Range Rover,2016,diesel,,,,,,,,,
Land Rover,Range Rover,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover,2016,premium unleaded (recommended),,,,,,,,,
Land Rover,Range Rover,2016,premium unleaded (recommended),,,,,,,,,
Lexus,CT 200h,2015,regular unleaded,,,,,,,,,
Lexus,CT 200h,2016,regular unleaded,,,,,,,,,
Lexus,CT 200h,2017,regular unleaded,,,,,,,,,
Lexus,ES 250,1990,regular unleaded,,,,,,,,,
Lexus,ES 250,1991,regular unleaded,,,,,,,,,
Lexus,ES 300h,2015,regular unleaded,,,,,,,,,
Lexus,ES 300h,2016,regular unleaded,,,,,,,,,
Lexus,ES 300h,2017,regular unleaded,,,,,,,,,
Lexus,ES 300,2001,premium unleaded (required),,,,,,,,,
Lexus,ES 300,2002,regular unleaded,,,,,,,,,
Lexus,ES 300,2003,regular unleaded,,,,,,,,,
Lexus,ES 330,2004,regular unleaded,,,,,,,,,
Lexus,ES 330,2005,regular unleaded,,,,,,,,,
Lexus,ES 330,2006,regular unleaded,,,,,,,,,
Lexus,ES 350,2015,regular unleaded,,,,,,,,,
Lexus,ES 350,2016,regular unleaded,,,,,,,,,
Lexus,ES 350,2017,regular unleaded,,,,,,,,,
Lexus,GS 200t,2016,premium unleaded (required),,,,,,,,,
Lexus,GS 200t,2017,premium unleaded (required),,,,,,,,,
Lexus,GS 300,2004,premium unleaded (required),,,,,,,,,
Lexus,GS 300,2005,premium unleaded (required),,,,,,,,,
Lexus,GS 300,2006,premium unleaded (required),,,,,,,,,
Lexus,GS 350,2015,premium unleaded (required),,,,,,,,,
Lexus,GS 350,2016,premium unleaded (required),,,,,,,,,
Lexus,GS 350,2017,premium unleaded (required),,,,,,,,,
Lexus,GS 400,1998,regular unleaded,,,,,,,,,
Lexus,GS 400,1999,regular unleaded,,,,,,,,,
Lexus,GS 400,2000,regular unleaded,,,,,,,,,
Lexus,GS 430,2005,premium unleaded (required),,,,,,,,,
Lexus,GS 430,2006,premium unleaded (required),,,,,,,,,
Lexus,GS 430,2007,premium unleaded (required),,,,,,,,,
Lexus,GS 450h,2014,premium unleaded (required),,,,,,,,,
Lexus,GS 450h,2015,premium unleaded (required),,,,,,,,,
Lexus,GS 450h,2016,premium unleaded (required),,,,,,,,,
Lexus,GS 460,2009,premium unleaded (required),,,,,,,,,
Lexus,GS 460,2010,premium unleaded (required),,,,,,,,,
Lexus,GS 460,2011,premium unleaded (required),,,,,,,,,
Lexus,GS F,2016,premium unleaded (required),,,,,,,,,
Lexus,GX 460,2015,premium unleaded (required),,,,,,,,,
Lexus,GX 460,2016,premium unleaded (required),,,,,,,,,
Lexus,GX 460,2017,premium unleaded (required),,,,,,,,,
Lexus,GX 470,2007,regular unleaded,,,,,,,,,
Lexus,GX 470,2008,premium unleaded (required),,,,,,,,,
Lexus,GX 470,2009,premium unleaded (required),,,,,,,,,
Lexus,HS 250h,2010,regular unleaded,,,,,,,,,
Lexus,HS 250h,2011,regular unleaded,,,,,,,,,
Lexus,HS 250h,2012,regular unleaded,,,,,,,,,
Lexus,IS 200t,2016,premium unleaded (required),,,,,,,,,
Lexus,IS 200t,2017,premium unleaded (required),,,,,,,,,
Lexus,IS 250 C,2013,premium unleaded (required),,,,,,,,,
Lexus,IS 250 C,2014,premium unleaded (required),,,,,,,,,
Lexus,IS 250 C,2015,premium unleaded (required),,,,,,,,,
Lexus,IS 250,2013,premium unleaded (required),,,,,,,,,
Lexus,IS 250,2014,premium unleaded (required),,,,,,,,,
Lexus,IS 250,2015,premium unleaded (required),,,,,,,,,
Lexus,IS 300,2005,premium unleaded (required),,,,,,,,,
Lexus,IS 300,2016,premium unleaded (required),,,,,,,,,
Lexus,IS 300,2017,premium unleaded (required),,,,,,,,,
Lexus,IS 350 C,2013,premium unleaded (required),,,,,,,,,
Lexus,IS 350 C,2014,premium unleaded (required),,,,,,,,,
Lexus,IS 350 C,2015,premium unleaded (required),,,,,,,,,
Lexus,IS 350,2014,premium unleaded (required),,,,,,,,,
Lexus,IS 350,2015,premium unleaded (required),,,,,,,,,
Lexus,IS 350,2016,premium unleaded (required),,,,,,,,,
Lexus,IS F,2012,premium unleaded (required),,,,,,,,,
Lexus,IS F,2013,premium unleaded (required),,,,,,,,,
Lexus,IS F,2014,premium unleaded (required),,,,,,,,,
Lexus,LS 400,1998,regular unleaded,,,,,,,,,
Lexus,LS 400,1999,regular unleaded,,,,,,,,,
Lexus,LS 400,2000,regular unleaded,,,,,,,,,
Lexus,LS 430,2004,premium unleaded (required),,,,,,,,,
Lexus,LS 430,2005,premium unleaded (required),,,,,,,,,
Lexus,LS 430,2006,premium unleaded (required),,,,,,,,,
Lexus,LS 460,2015,premium unleaded (required),,,,,,,,,
Lexus,LS 460,2015,premium unleaded (required),,,,,,,,,
Lexus,LS 460,2016,premium unleaded (required),,,,,,,,,
Lexus,LS 460,2016,premium unleaded (required),,,,,,,,,
Lexus,LS 460,2017,premium unleaded (required),,,,,,,,,
Lexus,LS 460,2017,premium unleaded (required),,,,,,,,,
Lexus,LS 600h L,2014,premium unleaded (required),,,,,,,,,
Lexus,LS 600h L,2015,premium unleaded (required),,,,,,,,,
Lexus,LS 600h L,2016,premium unleaded (required),,,,,,,,,
Lexus,LX 450,1996,regular unleaded,,,,,,,,,
Lexus,LX 450,1997,regular unleaded,,,,,,,,,
Lexus,LX 470,2005,regular unleaded,,,,,,,,,
Lexus,LX 470,2006,regular unleaded,,,,,,,,,
Lexus,LX 470,2007,regular unleaded,,,,,,,,,
Lexus,LX 570,2015,premium unleaded (recommended),,,,,,,,,
Lexus,LX 570,2016,premium unleaded (recommended),,,,,,,,,
Lexus,LX 570,2017,premium unleaded (recommended),,,,,,,,,
Lexus,NX 200t,2015,premium unleaded (required),,,,,,,,,
Lexus,NX 200t,2016,premium unleaded (required),,,,,,,,,
Lexus,NX 200t,2017,premium unleaded (required),,,,,,,,,
Lexus,NX 300h,2015,regular unleaded,,,,,,,,,
Lexus,NX 300h,2016,regular unleaded,,,,,,,,,
Lexus,NX 300h,2017,regular unleaded,,,,,,,,,
Lexus,RC 200t,2016,premium unleaded (required),,,,,,,,,
Lexus,RC 200t,2017,premium unleaded (required),,,,,,,,,
Lexus,RC 300,2016,premium unleaded (required),,,,,,,,,
Lexus,RC 300,2017,premium unleaded (required),,,,,,,,,
Lexus,RC 350,2015,premium unleaded (required),,,,,,,,,
Lexus,RC 350,2016,premium unleaded (required),,,,,,,,,
Lexus,RC 350,2017,premium unleaded (required),,,,,,,,,
